traceId,spanId,parentSpanId,timestamp,srcService,srcRoute,dstService,dstRoute,latency_ms
trace00343,span02370,span02369,2025-11-21T15:00:52.144000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,26.9
trace00343,span02371,span02369,2025-11-21T15:00:52.144000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,21.6
trace00344,span02372,,2025-11-21T15:00:52.230000Z,api-gateway,/v1/login,auth-service,/verify,25.3
trace00344,span02373,span02372,2025-11-21T15:00:52.255000Z,auth-service,/verify,cache-service,/checkToken,3.0
trace00344,span02374,span02372,2025-11-21T15:00:52.258000Z,auth-service,/verify,user-service,/getUser,18.2
trace00344,span02375,span02374,2025-11-21T15:00:52.276000Z,user-service,/getUser,db-users,/queryUser,46.0
trace00344,span02376,span02374,2025-11-21T15:00:52.276000Z,user-service,/getUser,db-logs,/insertAuthLog,21.1
trace00345,span02377,,2025-11-21T15:00:52.366000Z,api-gateway,/timeline,timeline-service,/getTimeline,33.5
trace00345,span02378,span02377,2025-11-21T15:00:52.400000Z,timeline-service,/getTimeline,post-service,/getUserPosts,18.7
trace00345,span02379,span02378,2025-11-21T15:00:52.419000Z,post-service,/getUserPosts,user-service,/getUser,10.7
trace00345,span02380,span02378,2025-11-21T15:00:52.419000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,17.2
trace00345,span02381,span02379,2025-11-21T15:00:52.430000Z,user-service,/getUser,db-users,/queryUser,35.5
trace00345,span02382,span02378,2025-11-21T15:00:52.419000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,24.2
trace00346,span02383,,2025-11-21T15:00:52.489000Z,api-gateway,/v1/orders,order-service,/createOrder,35.2
trace00346,span02384,span02383,2025-11-21T15:00:52.524000Z,order-service,/createOrder,cart-service,/getCart,8.3
trace00346,span02385,span02383,2025-11-21T15:00:52.524000Z,order-service,/createOrder,payment-service,/authorize,53.6
trace00346,span02386,span02383,2025-11-21T15:00:52.524000Z,order-service,/createOrder,inventory-service,/reserve,38.6
trace00346,span02387,span02384,2025-11-21T15:00:52.532000Z,cart-service,/getCart,db-orders,/insertLineItems,18.6
trace00346,span02388,span02384,2025-11-21T15:00:52.532000Z,cart-service,/getCart,db-cache,/updateCartCache,5.0
trace00346,span02389,span02385,2025-11-21T15:00:52.578000Z,payment-service,/authorize,db-payments,/insertPayment,32.2
trace00346,span02390,span02385,2025-11-21T15:00:52.578000Z,payment-service,/authorize,db-logs,/insertPaymentLog,19.2
trace00346,span02391,span02386,2025-11-21T15:00:52.563000Z,inventory-service,/reserve,db-inventory,/reserveItems,19.8
trace00346,span02392,span02383,2025-11-21T15:00:52.628000Z,order-service,/createOrder,db-orders,/finalizeOrder,48.6
trace00346,span02393,span02383,2025-11-21T15:00:52.628000Z,order-service,/createOrder,db-logs,/insertOrderAudit,15.0
trace00347,span02394,,2025-11-21T15:00:52.736000Z,api-gateway,/v1/profile,profile-service,/getProfile,28.9
trace00347,span02395,span02394,2025-11-21T15:00:52.765000Z,profile-service,/getProfile,user-service,/getUser,18.2
trace00347,span02396,span02395,2025-11-21T15:00:52.783000Z,user-service,/getUser,db-users,/queryUser,18.3
trace00347,span02397,span02394,2025-11-21T15:00:52.765000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,35.9
trace00347,span02398,span02397,2025-11-21T15:00:52.801000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,41.8
trace00347,span02399,span02397,2025-11-21T15:00:52.801000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.6
trace00348,span02400,,2025-11-21T15:00:52.873000Z,api-gateway,/v1/login,auth-service,/verify,10.3
trace00348,span02401,span02400,2025-11-21T15:00:52.883000Z,auth-service,/verify,cache-service,/checkToken,4.7
trace00348,span02402,span02400,2025-11-21T15:00:52.888000Z,auth-service,/verify,user-service,/getUser,16.4
trace00348,span02403,span02402,2025-11-21T15:00:52.904000Z,user-service,/getUser,db-users,/queryUser,43.2
trace00348,span02404,span02402,2025-11-21T15:00:52.904000Z,user-service,/getUser,db-logs,/insertAuthLog,22.0
trace00349,span02405,,2025-11-21T15:00:52.993000Z,api-gateway,/v1/login,auth-service,/verify,22.7
trace00349,span02406,span02405,2025-11-21T15:00:53.016000Z,auth-service,/verify,cache-service,/checkToken,3.6
trace00349,span02407,span02405,2025-11-21T15:00:53.020000Z,auth-service,/verify,user-service,/getUser,10.6
trace00349,span02408,span02407,2025-11-21T15:00:53.031000Z,user-service,/getUser,db-users,/queryUser,22.5
trace00349,span02409,span02407,2025-11-21T15:00:53.031000Z,user-service,/getUser,db-logs,/insertAuthLog,26.8
trace00350,span02410,,2025-11-21T15:00:53.073000Z,api-gateway,/v1/profile,profile-service,/getProfile,31.7
trace00350,span02411,span02410,2025-11-21T15:00:53.105000Z,profile-service,/getProfile,user-service,/getUser,17.9
trace00350,span02412,span02411,2025-11-21T15:00:53.123000Z,user-service,/getUser,db-users,/queryUser,27.9
trace00350,span02413,span02410,2025-11-21T15:00:53.105000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,54.8
trace00350,span02414,span02413,2025-11-21T15:00:53.160000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,53.5
trace00350,span02415,span02413,2025-11-21T15:00:53.160000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,39.3
trace00351,span02416,,2025-11-21T15:00:53.238000Z,api-gateway,/v1/profile,profile-service,/getProfile,26.7
trace00351,span02417,span02416,2025-11-21T15:00:53.265000Z,profile-service,/getProfile,user-service,/getUser,11.7
trace00351,span02418,span02417,2025-11-21T15:00:53.277000Z,user-service,/getUser,db-users,/queryUser,27.3
trace00351,span02419,span02416,2025-11-21T15:00:53.265000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,26.7
trace00351,span02420,span02419,2025-11-21T15:00:53.292000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,44.9
trace00351,span02421,span02419,2025-11-21T15:00:53.292000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,37.6
trace00352,span02422,,2025-11-21T15:00:53.389000Z,api-gateway,/v1/profile,profile-service,/getProfile,12.1
trace00352,span02423,span02422,2025-11-21T15:00:53.401000Z,profile-service,/getProfile,user-service,/getUser,23.0
trace00352,span02424,span02423,2025-11-21T15:00:53.424000Z,user-service,/getUser,db-users,/queryUser,37.7
trace00352,span02425,span02422,2025-11-21T15:00:53.401000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,63.9
trace00352,span02426,span02425,2025-11-21T15:00:53.465000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,26.7
trace00352,span02427,span02425,2025-11-21T15:00:53.465000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.1
trace00353,span02428,,2025-11-21T15:00:53.559000Z,api-gateway,/timeline,timeline-service,/getTimeline,31.8
trace00353,span02429,span02428,2025-11-21T15:00:53.591000Z,timeline-service,/getTimeline,post-service,/getUserPosts,25.1
trace00353,span02430,span02429,2025-11-21T15:00:53.616000Z,post-service,/getUserPosts,user-service,/getUser,22.9
trace00353,span02431,span02429,2025-11-21T15:00:53.616000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,12.2
trace00353,span02432,span02430,2025-11-21T15:00:53.639000Z,user-service,/getUser,db-users,/queryUser,25.9
trace00353,span02433,span02429,2025-11-21T15:00:53.616000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,39.8
trace00354,span02434,,2025-11-21T15:00:53.713000Z,api-gateway,/v1/login,auth-service,/verify,14.7
trace00354,span02435,span02434,2025-11-21T15:00:53.728000Z,auth-service,/verify,cache-service,/checkToken,4.6
trace00354,span02436,span02434,2025-11-21T15:00:53.733000Z,auth-service,/verify,user-service,/getUser,21.8
trace00354,span02437,span02436,2025-11-21T15:00:53.755000Z,user-service,/getUser,db-users,/queryUser,21.5
trace00354,span02438,span02436,2025-11-21T15:00:53.755000Z,user-service,/getUser,db-logs,/insertAuthLog,20.7
trace00355,span02439,,2025-11-21T15:00:53.825000Z,api-gateway,/timeline,timeline-service,/getTimeline,13.1
trace00355,span02440,span02439,2025-11-21T15:00:53.838000Z,timeline-service,/getTimeline,post-service,/getUserPosts,29.8
trace00355,span02441,span02440,2025-11-21T15:00:53.868000Z,post-service,/getUserPosts,user-service,/getUser,15.9
trace00355,span02442,span02440,2025-11-21T15:00:53.868000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,17.3
trace00355,span02443,span02441,2025-11-21T15:00:53.884000Z,user-service,/getUser,db-users,/queryUser,45.0
trace00355,span02444,span02440,2025-11-21T15:00:53.868000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,41.2
trace00356,span02445,,2025-11-21T15:00:53.977000Z,api-gateway,/v1/orders,order-service,/createOrder,33.6
trace00356,span02446,span02445,2025-11-21T15:00:54.011000Z,order-service,/createOrder,cart-service,/getCart,8.1
trace00356,span02447,span02445,2025-11-21T15:00:54.011000Z,order-service,/createOrder,payment-service,/authorize,32.2
trace00356,span02448,span02445,2025-11-21T15:00:54.011000Z,order-service,/createOrder,inventory-service,/reserve,33.2
trace00356,span02449,span02446,2025-11-21T15:00:54.019000Z,cart-service,/getCart,db-orders,/insertLineItems,23.9
trace00356,span02450,span02446,2025-11-21T15:00:54.019000Z,cart-service,/getCart,db-cache,/updateCartCache,14.0
trace00356,span02451,span02447,2025-11-21T15:00:54.043000Z,payment-service,/authorize,db-payments,/insertPayment,30.0
trace00356,span02452,span02447,2025-11-21T15:00:54.043000Z,payment-service,/authorize,db-logs,/insertPaymentLog,20.7
trace00356,span02453,span02448,2025-11-21T15:00:54.044000Z,inventory-service,/reserve,db-inventory,/reserveItems,41.7
trace00356,span02454,span02445,2025-11-21T15:00:54.094000Z,order-service,/createOrder,db-orders,/finalizeOrder,47.9
trace00356,span02455,span02445,2025-11-21T15:00:54.094000Z,order-service,/createOrder,db-logs,/insertOrderAudit,24.7
trace00357,span02456,,2025-11-21T15:00:54.206000Z,api-gateway,/v1/orders,order-service,/createOrder,43.7
trace00357,span02457,span02456,2025-11-21T15:00:54.250000Z,order-service,/createOrder,cart-service,/getCart,15.0
trace00357,span02458,span02456,2025-11-21T15:00:54.250000Z,order-service,/createOrder,payment-service,/authorize,39.3
trace00357,span02459,span02456,2025-11-21T15:00:54.250000Z,order-service,/createOrder,inventory-service,/reserve,38.4
trace00357,span02460,span02457,2025-11-21T15:00:54.265000Z,cart-service,/getCart,db-orders,/insertLineItems,25.5
trace00357,span02461,span02457,2025-11-21T15:00:54.265000Z,cart-service,/getCart,db-cache,/updateCartCache,8.9
trace00357,span02462,span02458,2025-11-21T15:00:54.289000Z,payment-service,/authorize,db-payments,/insertPayment,19.5
trace00357,span02463,span02458,2025-11-21T15:00:54.289000Z,payment-service,/authorize,db-logs,/insertPaymentLog,24.2
trace00357,span02464,span02459,2025-11-21T15:00:54.288000Z,inventory-service,/reserve,db-inventory,/reserveItems,27.1
trace00357,span02465,span02456,2025-11-21T15:00:54.339000Z,order-service,/createOrder,db-orders,/finalizeOrder,36.9
trace00357,span02466,span02456,2025-11-21T15:00:54.339000Z,order-service,/createOrder,db-logs,/insertOrderAudit,19.5
trace00358,span02467,,2025-11-21T15:00:54.435000Z,api-gateway,/v1/login,auth-service,/verify,12.0
trace00358,span02468,span02467,2025-11-21T15:00:54.447000Z,auth-service,/verify,cache-service,/checkToken,5.6
trace00358,span02469,span02467,2025-11-21T15:00:54.453000Z,auth-service,/verify,user-service,/getUser,22.1
trace00358,span02470,span02469,2025-11-21T15:00:54.475000Z,user-service,/getUser,db-users,/queryUser,52.4
trace00358,span02471,span02469,2025-11-21T15:00:54.475000Z,user-service,/getUser,db-logs,/insertAuthLog,12.6
trace00359,span02472,,2025-11-21T15:00:54.561000Z,api-gateway,/timeline,timeline-service,/getTimeline,30.4
trace00359,span02473,span02472,2025-11-21T15:00:54.591000Z,timeline-service,/getTimeline,post-service,/getUserPosts,25.4
trace00359,span02474,span02473,2025-11-21T15:00:54.616000Z,post-service,/getUserPosts,user-service,/getUser,14.5
trace00359,span02475,span02473,2025-11-21T15:00:54.616000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,19.0
trace00359,span02476,span02474,2025-11-21T15:00:54.630000Z,user-service,/getUser,db-users,/queryUser,38.5
trace00359,span02477,span02473,2025-11-21T15:00:54.616000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,35.5
trace00360,span02478,,2025-11-21T15:00:54.683000Z,api-gateway,/v1/profile,profile-service,/getProfile,17.8
trace00360,span02479,span02478,2025-11-21T15:00:54.701000Z,profile-service,/getProfile,user-service,/getUser,15.8
trace00360,span02480,span02479,2025-11-21T15:00:54.717000Z,user-service,/getUser,db-users,/queryUser,23.1
trace00360,span02481,span02478,2025-11-21T15:00:54.701000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,26.0
trace00360,span02482,span02481,2025-11-21T15:00:54.727000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,51.6
trace00360,span02483,span02481,2025-11-21T15:00:54.727000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.7
trace00361,span02484,,2025-11-21T15:00:54.829000Z,api-gateway,/v1/orders,order-service,/createOrder,31.0
trace00361,span02485,span02484,2025-11-21T15:00:54.860000Z,order-service,/createOrder,cart-service,/getCart,18.7
trace00361,span02486,span02484,2025-11-21T15:00:54.860000Z,order-service,/createOrder,payment-service,/authorize,46.3
trace00361,span02487,span02484,2025-11-21T15:00:54.860000Z,order-service,/createOrder,inventory-service,/reserve,36.0
trace00361,span02488,span02485,2025-11-21T15:00:54.879000Z,cart-service,/getCart,db-orders,/insertLineItems,13.9
trace00361,span02489,span02485,2025-11-21T15:00:54.879000Z,cart-service,/getCart,db-cache,/updateCartCache,13.3
trace00361,span02490,span02486,2025-11-21T15:00:54.906000Z,payment-service,/authorize,db-payments,/insertPayment,32.7
trace00361,span02491,span02486,2025-11-21T15:00:54.906000Z,payment-service,/authorize,db-logs,/insertPaymentLog,21.3
trace00361,span02492,span02487,2025-11-21T15:00:54.896000Z,inventory-service,/reserve,db-inventory,/reserveItems,21.7
trace00361,span02493,span02484,2025-11-21T15:00:54.956000Z,order-service,/createOrder,db-orders,/finalizeOrder,20.1
trace00361,span02494,span02484,2025-11-21T15:00:54.956000Z,order-service,/createOrder,db-logs,/insertOrderAudit,13.7
trace00362,span02495,,2025-11-21T15:00:55.082000Z,api-gateway,/timeline,timeline-service,/getTimeline,20.9
trace00362,span02496,span02495,2025-11-21T15:00:55.103000Z,timeline-service,/getTimeline,post-service,/getUserPosts,18.0
trace00362,span02497,span02496,2025-11-21T15:00:55.121000Z,post-service,/getUserPosts,user-service,/getUser,24.2
trace00362,span02498,span02496,2025-11-21T15:00:55.121000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,21.8
trace00362,span02499,span02497,2025-11-21T15:00:55.145000Z,user-service,/getUser,db-users,/queryUser,38.2
trace00362,span02500,span02496,2025-11-21T15:00:55.121000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,27.0
trace00363,span02501,,2025-11-21T15:00:55.191000Z,api-gateway,/v1/profile,profile-service,/getProfile,27.7
trace00363,span02502,span02501,2025-11-21T15:00:55.219000Z,profile-service,/getProfile,user-service,/getUser,25.0
trace00363,span02503,span02502,2025-11-21T15:00:55.244000Z,user-service,/getUser,db-users,/queryUser,43.0
trace00363,span02504,span02501,2025-11-21T15:00:55.219000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,33.8
trace00363,span02505,span02504,2025-11-21T15:00:55.253000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,33.2
trace00363,span02506,span02504,2025-11-21T15:00:55.253000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,21.9
trace00364,span02507,,2025-11-21T15:00:55.330000Z,api-gateway,/timeline,timeline-service,/getTimeline,23.9
trace00364,span02508,span02507,2025-11-21T15:00:55.354000Z,timeline-service,/getTimeline,post-service,/getUserPosts,27.4
trace00364,span02509,span02508,2025-11-21T15:00:55.381000Z,post-service,/getUserPosts,user-service,/getUser,16.5
trace00364,span02510,span02508,2025-11-21T15:00:55.381000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,22.1
trace00364,span02511,span02509,2025-11-21T15:00:55.397000Z,user-service,/getUser,db-users,/queryUser,22.0
trace00364,span02512,span02508,2025-11-21T15:00:55.381000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,24.1
trace00365,span02513,,2025-11-21T15:00:55.468000Z,api-gateway,/v1/login,auth-service,/verify,23.9
trace00365,span02514,span02513,2025-11-21T15:00:55.492000Z,auth-service,/verify,cache-service,/checkToken,6.0
trace00365,span02515,span02513,2025-11-21T15:00:55.498000Z,auth-service,/verify,user-service,/getUser,12.3
trace00365,span02516,span02515,2025-11-21T15:00:55.510000Z,user-service,/getUser,db-users,/queryUser,34.7
trace00365,span02517,span02515,2025-11-21T15:00:55.510000Z,user-service,/getUser,db-logs,/insertAuthLog,30.3
trace00366,span02518,,2025-11-21T15:00:55.569000Z,api-gateway,/v1/login,auth-service,/verify,25.4
trace00366,span02519,span02518,2025-11-21T15:00:55.594000Z,auth-service,/verify,cache-service,/checkToken,4.0
trace00366,span02520,span02518,2025-11-21T15:00:55.598000Z,auth-service,/verify,user-service,/getUser,22.4
trace00366,span02521,span02520,2025-11-21T15:00:55.620000Z,user-service,/getUser,db-users,/queryUser,39.5
trace00366,span02522,span02520,2025-11-21T15:00:55.620000Z,user-service,/getUser,db-logs,/insertAuthLog,23.7
trace00367,span02523,,2025-11-21T15:00:55.694000Z,api-gateway,/v1/login,auth-service,/verify,27.0
trace00367,span02524,span02523,2025-11-21T15:00:55.721000Z,auth-service,/verify,cache-service,/checkToken,7.2
trace00367,span02525,span02523,2025-11-21T15:00:55.728000Z,auth-service,/verify,user-service,/getUser,22.3
trace00367,span02526,span02525,2025-11-21T15:00:55.750000Z,user-service,/getUser,db-users,/queryUser,30.8
trace00367,span02527,span02525,2025-11-21T15:00:55.750000Z,user-service,/getUser,db-logs,/insertAuthLog,33.0
trace00368,span02528,,2025-11-21T15:00:55.790000Z,api-gateway,/v1/orders,order-service,/createOrder,37.9
trace00368,span02529,span02528,2025-11-21T15:00:55.828000Z,order-service,/createOrder,cart-service,/getCart,11.7
trace00368,span02530,span02528,2025-11-21T15:00:55.828000Z,order-service,/createOrder,payment-service,/authorize,32.5
trace00368,span02531,span02528,2025-11-21T15:00:55.828000Z,order-service,/createOrder,inventory-service,/reserve,30.5
trace00368,span02532,span02529,2025-11-21T15:00:55.840000Z,cart-service,/getCart,db-orders,/insertLineItems,28.9
trace00368,span02533,span02529,2025-11-21T15:00:55.840000Z,cart-service,/getCart,db-cache,/updateCartCache,5.1
trace00368,span02534,span02530,2025-11-21T15:00:55.860000Z,payment-service,/authorize,db-payments,/insertPayment,28.4
trace00368,span02535,span02530,2025-11-21T15:00:55.860000Z,payment-service,/authorize,db-logs,/insertPaymentLog,21.9
trace00368,span02536,span02531,2025-11-21T15:00:55.858000Z,inventory-service,/reserve,db-inventory,/reserveItems,26.7
trace00368,span02537,span02528,2025-11-21T15:00:55.910000Z,order-service,/createOrder,db-orders,/finalizeOrder,39.3
trace00368,span02538,span02528,2025-11-21T15:00:55.910000Z,order-service,/createOrder,db-logs,/insertOrderAudit,13.7
trace00369,span02539,,2025-11-21T15:00:56.024000Z,api-gateway,/v1/orders,order-service,/createOrder,23.2
trace00369,span02540,span02539,2025-11-21T15:00:56.047000Z,order-service,/createOrder,cart-service,/getCart,18.8
trace00369,span02541,span02539,2025-11-21T15:00:56.047000Z,order-service,/createOrder,payment-service,/authorize,55.0
trace00369,span02542,span02539,2025-11-21T15:00:56.047000Z,order-service,/createOrder,inventory-service,/reserve,38.8
trace00369,span02543,span02540,2025-11-21T15:00:56.066000Z,cart-service,/getCart,db-orders,/insertLineItems,31.8
trace00369,span02544,span02540,2025-11-21T15:00:56.066000Z,cart-service,/getCart,db-cache,/updateCartCache,14.1
trace00369,span02545,span02541,2025-11-21T15:00:56.102000Z,payment-service,/authorize,db-payments,/insertPayment,23.5
trace00369,span02546,span02541,2025-11-21T15:00:56.102000Z,payment-service,/authorize,db-logs,/insertPaymentLog,10.1
trace00369,span02547,span02542,2025-11-21T15:00:56.086000Z,inventory-service,/reserve,db-inventory,/reserveItems,41.8
trace00369,span02548,span02539,2025-11-21T15:00:56.152000Z,order-service,/createOrder,db-orders,/finalizeOrder,43.6
trace00369,span02549,span02539,2025-11-21T15:00:56.152000Z,order-service,/createOrder,db-logs,/insertOrderAudit,20.2
trace00370,span02550,,2025-11-21T15:00:56.240000Z,api-gateway,/v1/profile,profile-service,/getProfile,11.6
trace00370,span02551,span02550,2025-11-21T15:00:56.252000Z,profile-service,/getProfile,user-service,/getUser,12.2
trace00370,span02552,span02551,2025-11-21T15:00:56.264000Z,user-service,/getUser,db-users,/queryUser,20.7
trace00370,span02553,span02550,2025-11-21T15:00:56.252000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,47.7
trace00370,span02554,span02553,2025-11-21T15:00:56.300000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,30.6
trace00370,span02555,span02553,2025-11-21T15:00:56.300000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.8
trace00371,span02556,,2025-11-21T15:00:56.384000Z,api-gateway,/v1/login,auth-service,/verify,15.7
trace00371,span02557,span02556,2025-11-21T15:00:56.400000Z,auth-service,/verify,cache-service,/checkToken,4.1
trace00371,span02558,span02556,2025-11-21T15:00:56.404000Z,auth-service,/verify,user-service,/getUser,10.9
trace00371,span02559,span02558,2025-11-21T15:00:56.415000Z,user-service,/getUser,db-users,/queryUser,46.8
trace00371,span02560,span02558,2025-11-21T15:00:56.415000Z,user-service,/getUser,db-logs,/insertAuthLog,14.9
trace00372,span02561,,2025-11-21T15:00:56.504000Z,api-gateway,/v1/profile,profile-service,/getProfile,21.7
trace00372,span02562,span02561,2025-11-21T15:00:56.526000Z,profile-service,/getProfile,user-service,/getUser,21.1
trace00372,span02563,span02562,2025-11-21T15:00:56.547000Z,user-service,/getUser,db-users,/queryUser,42.2
trace00372,span02564,span02561,2025-11-21T15:00:56.526000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,61.4
trace00372,span02565,span02564,2025-11-21T15:00:56.587000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,23.4
trace00372,span02566,span02564,2025-11-21T15:00:56.587000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,39.8
trace00373,span02567,,2025-11-21T15:00:56.652000Z,api-gateway,/v1/orders,order-service,/createOrder,40.7
trace00373,span02568,span02567,2025-11-21T15:00:56.693000Z,order-service,/createOrder,cart-service,/getCart,12.6
trace00373,span02569,span02567,2025-11-21T15:00:56.693000Z,order-service,/createOrder,payment-service,/authorize,56.6
trace00373,span02570,span02567,2025-11-21T15:00:56.693000Z,order-service,/createOrder,inventory-service,/reserve,35.8
trace00373,span02571,span02568,2025-11-21T15:00:56.706000Z,cart-service,/getCart,db-orders,/insertLineItems,26.4
trace00373,span02572,span02568,2025-11-21T15:00:56.706000Z,cart-service,/getCart,db-cache,/updateCartCache,6.5
trace00373,span02573,span02569,2025-11-21T15:00:56.750000Z,payment-service,/authorize,db-payments,/insertPayment,26.7
trace00373,span02574,span02569,2025-11-21T15:00:56.750000Z,payment-service,/authorize,db-logs,/insertPaymentLog,21.4
trace00373,span02575,span02570,2025-11-21T15:00:56.729000Z,inventory-service,/reserve,db-inventory,/reserveItems,22.2
trace00373,span02576,span02567,2025-11-21T15:00:56.800000Z,order-service,/createOrder,db-orders,/finalizeOrder,34.8
trace00373,span02577,span02567,2025-11-21T15:00:56.800000Z,order-service,/createOrder,db-logs,/insertOrderAudit,12.4
trace00374,span02578,,2025-11-21T15:00:56.913000Z,api-gateway,/v1/profile,profile-service,/getProfile,12.1
trace00374,span02579,span02578,2025-11-21T15:00:56.925000Z,profile-service,/getProfile,user-service,/getUser,16.4
trace00374,span02580,span02579,2025-11-21T15:00:56.941000Z,user-service,/getUser,db-users,/queryUser,50.2
trace00374,span02581,span02578,2025-11-21T15:00:56.925000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,37.7
trace00374,span02582,span02581,2025-11-21T15:00:56.963000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,26.1
trace00374,span02583,span02581,2025-11-21T15:00:56.963000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,37.9
trace00375,span02584,,2025-11-21T15:00:57.071000Z,api-gateway,/timeline,timeline-service,/getTimeline,35.2
trace00375,span02585,span02584,2025-11-21T15:00:57.106000Z,timeline-service,/getTimeline,post-service,/getUserPosts,18.6
trace00375,span02586,span02585,2025-11-21T15:00:57.125000Z,post-service,/getUserPosts,user-service,/getUser,22.0
trace00375,span02587,span02585,2025-11-21T15:00:57.125000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,9.5
trace00375,span02588,span02586,2025-11-21T15:00:57.147000Z,user-service,/getUser,db-users,/queryUser,47.4
trace00375,span02589,span02585,2025-11-21T15:00:57.125000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,40.5
trace00376,span02590,,2025-11-21T15:00:57.244000Z,api-gateway,/v1/login,auth-service,/verify,27.3
trace00376,span02591,span02590,2025-11-21T15:00:57.271000Z,auth-service,/verify,cache-service,/checkToken,7.0
trace00376,span02592,span02590,2025-11-21T15:00:57.278000Z,auth-service,/verify,user-service,/getUser,10.1
trace00376,span02593,span02592,2025-11-21T15:00:57.288000Z,user-service,/getUser,db-users,/queryUser,43.5
trace00376,span02594,span02592,2025-11-21T15:00:57.288000Z,user-service,/getUser,db-logs,/insertAuthLog,23.8
trace00377,span02595,,2025-11-21T15:00:57.378000Z,api-gateway,/v1/orders,order-service,/createOrder,24.4
trace00377,span02596,span02595,2025-11-21T15:00:57.402000Z,order-service,/createOrder,cart-service,/getCart,12.3
trace00377,span02597,span02595,2025-11-21T15:00:57.402000Z,order-service,/createOrder,payment-service,/authorize,54.0
trace00377,span02598,span02595,2025-11-21T15:00:57.402000Z,order-service,/createOrder,inventory-service,/reserve,46.9
trace00377,span02599,span02596,2025-11-21T15:00:57.414000Z,cart-service,/getCart,db-orders,/insertLineItems,19.4
trace00377,span02600,span02596,2025-11-21T15:00:57.414000Z,cart-service,/getCart,db-cache,/updateCartCache,11.2
trace00377,span02601,span02597,2025-11-21T15:00:57.456000Z,payment-service,/authorize,db-payments,/insertPayment,15.4
trace00377,span02602,span02597,2025-11-21T15:00:57.456000Z,payment-service,/authorize,db-logs,/insertPaymentLog,21.8
trace00377,span02603,span02598,2025-11-21T15:00:57.449000Z,inventory-service,/reserve,db-inventory,/reserveItems,15.9
trace00377,span02604,span02595,2025-11-21T15:00:57.506000Z,order-service,/createOrder,db-orders,/finalizeOrder,33.4
trace00377,span02605,span02595,2025-11-21T15:00:57.506000Z,order-service,/createOrder,db-logs,/insertOrderAudit,21.3
trace00378,span02606,,2025-11-21T15:00:57.607000Z,api-gateway,/timeline,timeline-service,/getTimeline,23.2
trace00378,span02607,span02606,2025-11-21T15:00:57.630000Z,timeline-service,/getTimeline,post-service,/getUserPosts,16.6
trace00378,span02608,span02607,2025-11-21T15:00:57.647000Z,post-service,/getUserPosts,user-service,/getUser,20.3
trace00378,span02609,span02607,2025-11-21T15:00:57.647000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,19.2
trace00378,span02610,span02608,2025-11-21T15:00:57.667000Z,user-service,/getUser,db-users,/queryUser,34.9
trace00378,span02611,span02607,2025-11-21T15:00:57.647000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,16.2
